event_date,category_level1,category_level2,order_count,unique_customers,unique_products,total_revenue,avg_order_value,min_order_value,max_order_value,revenue_per_customer,sale_year,sale_month,sale_quarter,sale_week,_aggregated_at
2020-02-20,accessories,bag,1,1,1,30.16,30.16,30.16,30.16,30.16,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-20,accessories,cosmetic_bag,1,1,1,5.56,5.56,5.56,5.56,5.56,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-20,apparel,glove,41,35,22,270.68000000000006,6.6019512195121965,1.87,11.19,7.73,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-20,appliances,environment,18,14,14,670.71,37.26166666666667,1.11,95.08,47.91,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-20,appliances,personal,4,4,4,150.60999999999999,37.652499999999996,15.86,57.14,37.65,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-20,furniture,bathroom,11,11,8,246.80999999999997,22.437272727272724,3.41,54.76,22.44,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-20,furniture,living_room,6,6,3,1361.1299999999999,226.855,79.35,299.81,226.86,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-20,stationery,cartrige,39,20,26,86.52999999999999,2.2187179487179485,1.98,3.65,4.33,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-20,uncategorized,general,8260,938,5143,40653.7600000002,4.921762711864431,0.0,194.44,43.34,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-21,accessories,cosmetic_bag,1,1,1,10.95,10.95,10.95,10.95,10.95,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-21,accessories,bag,2,2,2,79.35,39.675,33.33,46.02,39.68,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-21,apparel,glove,31,28,13,197.38000000000005,6.36709677419355,5.56,10.16,7.05,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-21,appliances,environment,41,33,24,1306.96,31.87707317073171,1.11,95.08,39.6,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-21,appliances,personal,1,1,1,25.24,25.24,25.24,25.24,25.24,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-21,furniture,bathroom,7,6,5,76.12,10.874285714285715,2.06,54.76,12.69,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-21,stationery,cartrige,29,14,18,61.019999999999996,2.1041379310344825,1.98,3.02,4.36,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-21,uncategorized,general,7443,874,4664,36987.16000000025,4.969388687357283,0.05,273.02,42.32,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-22,apparel,glove,22,18,14,148.03,6.7286363636363635,5.56,9.52,8.22,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-22,appliances,personal,1,1,1,89.16,89.16,89.16,89.16,89.16,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-22,appliances,environment,20,16,18,849.14,42.457,1.11,103.02,53.07,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-22,furniture,bathroom,7,6,5,89.06,12.722857142857142,3.41,52.7,14.84,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-22,stationery,cartrige,15,9,12,35.62,2.3746666666666667,1.98,3.02,3.96,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-22,uncategorized,general,6116,764,3914,30054.560000000034,4.914087638979731,0.0,173.81,39.34,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-23,accessories,cosmetic_bag,4,4,3,20.009999999999998,5.0024999999999995,4.6,6.19,5.0,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-23,apparel,glove,19,19,12,143.12,7.532631578947369,5.62,11.19,7.53,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-23,appliances,personal,3,3,3,160.26999999999998,53.423333333333325,31.73,95.22,53.42,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-23,appliances,environment,29,23,20,1157.41,39.91068965517242,1.11,97.25,50.32,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-23,furniture,living_room,4,4,3,777.3800000000001,194.34500000000003,79.35,299.81,194.35,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-23,furniture,bathroom,8,8,4,181.51999999999998,22.689999999999998,3.41,54.76,22.69,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-23,stationery,cartrige,26,12,17,59.61999999999999,2.2930769230769226,1.98,3.65,4.97,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-23,uncategorized,general,6137,717,4051,30901.7500000002,5.03531855955682,0.05,317.46,43.1,2020,2,1,8,2026-02-03 14:27:37.263318
2020-02-24,accessories,cosmetic_bag,1,1,1,23.81,23.81,23.81,23.81,23.81,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-24,accessories,bag,3,1,3,126.19,42.06333333333333,30.16,62.7,126.19,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-24,apparel,glove,34,32,15,218.43000000000004,6.424411764705884,5.56,9.21,6.83,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-24,appliances,environment,27,17,18,1189.9299999999998,44.07148148148148,1.11,103.02,70.0,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-24,appliances,personal,2,2,1,11.08,5.54,5.54,5.54,5.54,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-24,furniture,bathroom,7,6,4,73.62,10.517142857142858,3.41,46.43,12.27,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-24,furniture,living_room,1,1,1,299.81,299.81,299.81,299.81,299.81,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-24,stationery,cartrige,33,21,20,74.20999999999998,2.248787878787878,1.98,4.6,3.53,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-24,uncategorized,general,7910,934,4713,37477.810000000376,4.73802907711762,0.05,166.67,40.13,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-25,accessories,cosmetic_bag,1,1,1,4.62,4.62,4.62,4.62,4.62,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-25,apparel,glove,41,39,22,294.65000000000003,7.186585365853659,1.87,12.03,7.56,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-25,appliances,environment,38,32,26,1342.67,35.33342105263158,1.11,95.08,41.96,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-25,appliances,personal,1,1,1,17.3,17.3,17.3,17.3,17.3,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-25,furniture,living_room,1,1,1,299.81,299.81,299.81,299.81,299.81,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-25,furniture,bathroom,11,11,9,319.25,29.022727272727273,3.41,54.76,29.02,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-25,stationery,cartrige,37,23,23,86.88999999999999,2.348378378378378,1.98,4.13,3.78,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-25,uncategorized,general,9588,1096,5659,46778.4100000005,4.878849603671307,0.0,230.16,42.68,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-26,accessories,cosmetic_bag,2,1,2,9.719999999999999,4.859999999999999,4.62,5.1,9.72,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-26,apparel,glove,53,48,25,362.87000000000006,6.846603773584907,5.56,9.52,7.56,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-26,appliances,personal,1,1,1,46.02,46.02,46.02,46.02,46.02,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-26,appliances,environment,22,21,16,672.69,30.576818181818183,1.27,71.43,32.03,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-26,furniture,living_room,3,2,2,682.16,227.38666666666666,82.54,299.81,341.08,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-26,furniture,bathroom,15,10,10,367.18999999999994,24.47933333333333,2.49,54.76,36.72,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-26,stationery,cartrige,50,27,22,111.79999999999998,2.2359999999999998,1.98,3.02,4.14,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-26,uncategorized,general,8980,1088,5344,42774.300000000534,4.763285077951061,0.0,327.78,39.31,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-27,accessories,cosmetic_bag,1,1,1,4.44,4.44,4.44,4.44,4.44,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-27,apparel,glove,38,34,20,247.13000000000002,6.503421052631579,5.4,9.52,7.27,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-27,appliances,environment,22,18,16,549.21,24.96409090909091,1.11,95.08,30.51,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-27,appliances,personal,1,1,1,0.95,0.95,0.95,0.95,0.95,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-27,furniture,living_room,1,1,1,79.35,79.35,79.35,79.35,79.35,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-27,furniture,bathroom,3,2,3,84.73,28.243333333333336,4.16,54.76,42.37,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-27,stationery,cartrige,43,20,19,90.98,2.115813953488372,1.98,3.65,4.55,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-27,uncategorized,general,9613,1125,5626,44389.69000000041,4.61767294288988,0.05,194.44,39.46,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-28,accessories,cosmetic_bag,2,2,2,10.63,5.315,4.44,6.19,5.32,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-28,apparel,glove,29,24,16,202.57999999999998,6.98551724137931,5.49,9.52,8.44,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-28,appliances,environment,32,27,18,1246.8500000000001,38.964062500000004,1.11,102.38,46.18,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-28,appliances,personal,3,3,3,115.56,38.52,25.24,58.73,38.52,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-28,furniture,bathroom,5,4,3,24.54,4.9079999999999995,4.16,7.14,6.14,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-28,furniture,living_room,2,2,1,158.7,79.35,79.35,79.35,79.35,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-28,stationery,cartrige,34,19,18,77.14999999999999,2.2691176470588235,1.98,3.65,4.06,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-28,uncategorized,general,8219,989,5054,38810.8000000005,4.722082978464594,0.05,194.44,39.24,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-29,apparel,glove,25,24,15,158.93,6.357200000000001,5.49,9.21,6.62,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-29,appliances,personal,6,3,5,501.4,83.56666666666666,55.56,111.1,167.13,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-29,appliances,environment,23,20,17,926.3499999999998,40.27608695652173,1.11,95.08,46.32,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-29,furniture,bathroom,10,8,9,210.26,21.026,4.71,54.76,26.28,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-29,stationery,cartrige,37,17,23,84.95,2.295945945945946,1.98,3.65,5.0,2020,2,1,9,2026-02-03 14:27:37.263318
2020-02-29,uncategorized,general,6954,871,4444,34696.080000000155,4.989370146678193,0.0,207.94,39.83,2020,2,1,9,2026-02-03 14:27:37.263318
2020-01-01,accessories,bag,1,1,1,55.24,55.24,55.24,55.24,55.24,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-01,apparel,glove,17,17,13,106.07999999999998,6.239999999999999,0.94,10.16,6.24,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-01,appliances,environment,7,6,6,246.97,35.28142857142857,1.11,95.08,41.16,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-01,furniture,bathroom,2,2,2,58.92,29.46,4.16,54.76,29.46,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-01,stationery,cartrige,17,6,16,40.92999999999999,2.407647058823529,1.98,3.44,6.82,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-01,uncategorized,general,3224,432,2346,16251.779999999999,5.040874689826302,0.13,194.44,37.62,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-02,accessories,cosmetic_bag,4,2,4,19.7,4.925,4.44,5.56,9.85,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-02,apparel,glove,21,20,13,168.95,8.045238095238094,5.4,11.19,8.45,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-02,appliances,environment,14,13,8,155.23,11.087857142857143,1.11,79.21,11.94,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-02,furniture,living_room,2,2,2,161.89,80.945,79.35,82.54,80.95,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-02,furniture,bathroom,6,6,4,122.72,20.453333333333333,2.78,54.76,20.45,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-02,stationery,cartrige,16,6,16,42.019999999999996,2.6262499999999998,1.98,4.22,7.0,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-02,uncategorized,general,4808,588,3183,24382.64000000003,5.071264559068226,0.05,273.02,41.47,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-03,accessories,cosmetic_bag,1,1,1,5.1,5.1,5.1,5.1,5.1,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-03,apparel,glove,29,24,17,201.94,6.963448275862069,5.24,10.16,8.41,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-03,appliances,environment,30,24,16,1333.4700000000003,44.449000000000005,1.11,102.38,55.56,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-03,furniture,living_room,2,2,2,177.76,88.88,79.35,98.41,88.88,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-03,furniture,bathroom,6,5,6,147.79,24.631666666666664,2.06,126.83,29.56,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-03,stationery,cartrige,32,12,23,72.47,2.2646875,1.98,3.65,6.04,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-03,uncategorized,general,5929,738,3689,31013.60000000005,5.23083150615619,0.0,194.44,42.02,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-04,accessories,cosmetic_bag,2,1,2,11.12,5.56,5.56,5.56,11.12,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-04,apparel,glove,34,29,18,240.39999999999998,7.070588235294117,0.94,11.19,8.29,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-04,appliances,environment,17,17,13,534.52,31.44235294117647,1.11,79.21,31.44,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-04,furniture,bathroom,4,3,3,35.230000000000004,8.807500000000001,3.41,23.65,11.74,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-04,furniture,living_room,1,1,1,82.54,82.54,82.54,82.54,82.54,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-04,stationery,cartrige,19,6,17,44.34,2.333684210526316,1.98,3.65,7.39,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-04,uncategorized,general,6522,779,4119,31542.040000000223,4.836252683226038,0.05,236.51,40.49,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-05,accessories,bag,2,2,2,70.24,35.12,30.16,40.08,35.12,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-05,accessories,cosmetic_bag,1,1,1,4.6,4.6,4.6,4.6,4.6,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-05,apparel,glove,31,31,18,227.91000000000003,7.351935483870968,0.94,11.19,7.35,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-05,appliances,environment,18,16,16,701.35,38.96388888888889,1.43,95.08,43.83,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-05,furniture,bathroom,8,6,6,148.51,18.56375,3.41,52.7,24.75,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-05,stationery,cartrige,32,14,15,65.11999999999999,2.0349999999999997,1.98,3.02,4.65,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-05,uncategorized,general,7128,852,4169,34516.0900000002,4.84232463524133,0.0,194.44,40.51,2020,1,1,1,2026-02-03 14:27:37.263318
2020-01-06,accessories,bag,1,1,1,46.02,46.02,46.02,46.02,46.02,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-06,apparel,glove,38,34,20,256.65,6.753947368421052,5.24,10.16,7.55,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-06,appliances,environment,21,16,13,689.44,32.83047619047619,1.11,95.08,43.09,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-06,furniture,living_room,2,1,1,165.08,82.54,82.54,82.54,165.08,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-06,furniture,bathroom,3,3,3,9.63,3.2100000000000004,2.06,4.16,3.21,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-06,stationery,cartrige,30,16,16,63.42000000000001,2.1140000000000003,1.98,3.11,3.96,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-06,uncategorized,general,6268,809,3882,34501.8500000002,5.50444320357374,0.0,236.51,42.65,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-07,accessories,bag,3,3,3,139.34,46.446666666666665,38.08,55.24,46.45,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-07,apparel,glove,49,42,22,333.68000000000006,6.809795918367349,0.94,11.19,7.94,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-07,appliances,environment,24,21,17,634.03,26.417916666666667,1.11,95.08,30.19,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-07,furniture,living_room,2,2,2,161.89,80.945,79.35,82.54,80.95,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-07,furniture,bathroom,7,6,6,80.5,11.5,2.06,52.7,13.42,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-07,stationery,cartrige,29,13,17,60.540000000000006,2.087586206896552,1.98,3.02,4.66,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-07,uncategorized,general,7447,885,4390,37483.00000000016,5.033302000805715,0.0,236.51,42.35,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-08,accessories,bag,2,2,2,93.32,46.66,38.08,55.24,46.66,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-08,apparel,glove,35,31,22,239.60999999999999,6.845999999999999,1.87,11.19,7.73,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-08,appliances,environment,21,18,11,549.6600000000001,26.17428571428572,1.11,95.08,30.54,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-08,appliances,personal,5,3,4,135.69,27.137999999999998,0.95,57.14,45.23,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-08,furniture,bathroom,7,6,5,34.06,4.865714285714286,3.41,7.14,5.68,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-08,stationery,cartrige,47,17,27,99.48999999999998,2.1168085106382977,1.98,3.02,5.85,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-08,uncategorized,general,7484,953,4503,36071.80000000021,4.819855692143267,0.0,194.44,37.85,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-09,accessories,cosmetic_bag,2,2,1,9.2,4.6,4.6,4.6,4.6,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-09,apparel,glove,53,44,26,373.80000000000007,7.052830188679247,0.94,12.03,8.5,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-09,appliances,environment,26,25,14,758.5500000000001,29.175000000000004,1.11,95.08,30.34,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-09,furniture,living_room,3,3,2,464.89,154.96333333333334,82.54,299.81,154.96,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-09,furniture,bathroom,10,8,8,84.14,8.414,3.41,25.81,10.52,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-09,stationery,cartrige,58,22,21,123.30999999999997,2.1260344827586204,1.98,3.65,5.6,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-09,uncategorized,general,8614,1080,5075,44550.910000000265,5.1719189691200675,0.0,207.94,41.25,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-10,accessories,cosmetic_bag,3,3,2,33.01,11.003333333333332,4.6,23.81,11.0,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-10,apparel,glove,40,36,21,268.38000000000005,6.709500000000001,0.94,10.16,7.46,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-10,appliances,environment,36,32,18,1501.3200000000002,41.70333333333334,1.11,102.38,46.92,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-10,appliances,personal,1,1,1,12.44,12.44,12.44,12.44,12.44,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-10,furniture,bathroom,2,2,2,107.46000000000001,53.730000000000004,52.7,54.76,53.73,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-10,furniture,living_room,1,1,1,150.79,150.79,150.79,150.79,150.79,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-10,stationery,cartrige,33,13,23,74.85000000000001,2.2681818181818185,1.98,3.65,5.76,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-10,uncategorized,general,8454,1035,4800,42249.230000000316,4.997543174828521,0.0,207.94,40.82,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-11,accessories,cosmetic_bag,1,1,1,4.62,4.62,4.62,4.62,4.62,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-11,apparel,glove,37,30,21,224.43,6.065675675675676,0.94,11.19,7.48,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-11,appliances,personal,3,3,3,102.53,34.17666666666667,0.95,55.56,34.18,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-11,appliances,environment,23,20,16,594.97,25.86826086956522,1.11,95.08,29.75,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-11,furniture,bathroom,8,7,4,53.219999999999985,6.652499999999998,3.41,23.65,7.6,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-11,furniture,living_room,1,1,1,79.35,79.35,79.35,79.35,79.35,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-11,stationery,cartrige,20,11,9,40.800000000000004,2.04,1.98,3.02,3.71,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-11,uncategorized,general,7367,888,4382,35168.80000000028,4.773829238496034,0.05,207.94,39.6,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-12,accessories,bag,1,1,1,69.05,69.05,69.05,69.05,69.05,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-12,accessories,cosmetic_bag,2,2,2,15.39,7.695,4.44,10.95,7.7,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-12,apparel,glove,34,23,25,267.9599999999999,7.881176470588233,5.24,11.19,11.65,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-12,appliances,environment,24,20,17,872.52,36.355,1.11,95.08,43.63,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-12,furniture,living_room,5,3,3,419.0,83.8,79.35,98.41,139.67,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-12,furniture,bathroom,8,8,8,136.48,17.06,3.41,54.76,17.06,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-12,stationery,cartrige,28,16,18,66.57000000000001,2.3775000000000004,1.98,4.22,4.16,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-12,uncategorized,general,8041,1006,4757,40077.44000000029,4.984136301455079,0.0,207.94,39.84,2020,1,1,2,2026-02-03 14:27:37.263318
2020-01-13,apparel,glove,45,35,23,329.79999999999995,7.328888888888888,0.94,11.19,9.42,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-13,appliances,environment,32,29,20,935.3699999999999,29.230312499999997,1.11,95.08,32.25,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-13,furniture,living_room,3,3,2,241.23999999999998,80.41333333333333,79.35,82.54,80.41,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-13,furniture,bathroom,10,9,7,175.02,17.502000000000002,4.16,52.7,19.45,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-13,stationery,cartrige,53,23,30,119.57000000000002,2.256037735849057,1.98,3.65,5.2,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-13,uncategorized,general,9979,1271,5258,48404.52000000018,4.8506383405151,0.0,207.94,38.08,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-14,accessories,cosmetic_bag,1,1,1,4.6,4.6,4.6,4.6,4.6,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-14,apparel,glove,43,38,20,295.12,6.863255813953488,0.94,11.19,7.77,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-14,appliances,environment,39,32,23,1452.0400000000002,37.231794871794875,1.11,102.38,45.38,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-14,appliances,personal,1,1,1,55.56,55.56,55.56,55.56,55.56,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-14,furniture,bathroom,5,5,3,19.15,3.8299999999999996,3.41,4.76,3.83,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-14,furniture,living_room,2,2,2,382.35,191.175,82.54,299.81,191.18,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-14,stationery,cartrige,71,20,31,150.35000000000002,2.117605633802817,1.98,3.02,7.52,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-14,uncategorized,general,10144,1216,5404,47331.510000000264,4.665961159306019,0.0,207.94,38.92,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-15,accessories,bag,1,1,1,62.7,62.7,62.7,62.7,62.7,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-15,accessories,cosmetic_bag,1,1,1,4.62,4.62,4.62,4.62,4.62,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-15,apparel,glove,45,43,27,317.80999999999995,7.062444444444443,0.94,11.19,7.39,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-15,appliances,environment,44,35,23,1394.0,31.681818181818183,1.11,102.38,39.83,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-15,furniture,bathroom,10,10,5,183.62,18.362000000000002,2.06,52.7,18.36,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-15,furniture,living_room,3,3,1,247.62,82.54,82.54,82.54,82.54,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-15,stationery,cartrige,40,20,24,93.35,2.3337499999999998,1.98,3.65,4.67,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-15,uncategorized,general,9806,1187,5221,44950.190000000286,4.583947583112409,0.05,207.94,37.87,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-16,accessories,cosmetic_bag,2,1,1,8.88,4.44,4.44,4.44,8.88,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-16,accessories,bag,1,1,1,38.08,38.08,38.08,38.08,38.08,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-16,apparel,glove,37,34,18,256.5799999999999,6.934594594594593,5.24,11.19,7.55,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-16,appliances,personal,1,1,1,23.79,23.79,23.79,23.79,23.79,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-16,appliances,environment,22,20,12,620.8100000000001,28.218636363636367,1.11,79.21,31.04,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-16,furniture,bathroom,8,8,6,133.79,16.72375,3.41,52.7,16.72,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-16,furniture,living_room,3,3,2,184.13,61.376666666666665,19.05,82.54,61.38,2020,1,1,3,2026-02-03 14:27:37.263318
2020-01-16,stationery,cartrige,45,23,24,98.66999999999996,2.192666666666666,1.98,3.65,4.29,2020,1,1,3,2026-02-03 14:27:37.263318
